created_time,id,message,hashtags,story
2016-05-17T00:38:52+0000,807722379247301_1182932495059619,"Palmer to sue John Park and FTI for $1.2 billion

Clive Palmer announced in Brisbane today that he and two of his companies would serve a statement of claim in coming weeks seeking $1.2 billion in damages from John Park, his colleagues and FTI in respect of their administration of Queensland Nickel and the illegal diversion of the Queensland Nickel Joint Venture Funds and assets. 

Causes of action will include aiding and abetting a breach of trust and causing serious breaches of the Queensland Nickel Joint Venture Agreement by Queensland Nickel.

""Park has opposed the appointment of a special purpose liquidator by the Commonwealth to cover up his wrong doing and has sought to convince the creditors’ committee of Queensland Nickel Pty Ltd (QN) to oppose it,” Mr Palmer said.

“John Park has done this for one purpose only and that is to hide his criminal actions and diversion of joint venture funding from a new liquidator. 

“In short, Park lied in his report as administrator to creditors including the Commonwealth."" 

Mr Palmer said the special purpose liquidator should commence proceedings against Mr Park to recover the worker entitlements caused by his closing down of the refinery and sacking the workforce in breach of the Queensland Nickel Joint Venture Agreement.

He said the refinery would still be operating if Mr Park hadn't sacked everyone.

""It was John Park who caused an unlawful breach of trust and contract disregarding the lawful rights of joint ventures to close the refinery and dismiss the workforce causing social upheaval to fill his own pockets,’’ Mr Palmer said.

""Park knows that if he had acted in accordance with the law, the closure and dismissal of the workforce didn't have to happen. Park and FTI need to be brought to account for their actions.

""ASIC has previously stated it was concerned that John Park and FTI were not putting the interests of unit holders before their own.

“I note the findings of the Honourable Justice Jean Dalton of the Queensland Supreme Court who stated when referring to Mr Park in relation to the LM funds case:  ‘The administrators of (LM) have in my view, demonstrated a preparedness to act in a way inconsistent with those owing a duty as a responsible entity and trustee under the Corporations Act. My view is that they have preferred their own commercial interests to the interest of the fund’,’’ he said.

""Park is at it again. He should have lost his licence following the LM scandal and been removed by the Supreme Court of Queensland as administrator but ASIC failed to act. If they had, thousands of jobs in North Queensland would have been preserved.

""The role of an administrator should be to do everything possible to preserve, protect and defend a business and to keep it operating, not to destroy it as Park has done.

“Park has, like the Supreme Court found in the LM case, preferred his own interests over the lives of so many families in Townsville,’’ Mr Palmer said.

""John Park and FTI have a serious conflict of interest. He should resign as liquidator of Queensland Nickel Pty Ltd in favour of the Commonwealth Government nominated liquidator. 

“Park cannot continue to draw millions of dollars in fees while he personally faces serious claims in the Supreme Court of Queensland from the Joint Venture parties over his disgraceful conduct as administrator of Queensland Nickel Pty Ltd,’’ Mr Palmer said.

ENDS:",,
2016-05-16T04:57:42+0000,807722379247301_1182370145115854,Congratulations Suellen Wrightson. You will make a great Senator.,,Clive Palmer shared Palmer United Party's photo.
2016-05-16T00:15:24+0000,807722379247301_1182265241793011,"The Turnbull Government slogan ""Jobs and Growth "" makes a mockery of of the actions of the Turnbull Government. 

Growth doesn't come from Government projects but the real economy. 

The 2 party debate limits choices for all Australians. Both parties limit the issues so Australians will never know what they could be.",,
2016-05-15T23:06:15+0000,807722379247301_1182244411795094,"Turnbull, Panama Papers Tip of Iceberg: Clive Palmer

News Limited has moved quickly to try and protect Malcolm Turnbull over the Panama Papers tax avoidance scandal rather than follow the money, leader of the Palmer United Party, Clive Palmer, said in Brisbane today.

“How can the Prime Minister get away with saying he has nothing to hide when no investigation has been carried out,’’ Mr Palmer said.

“Why did he do it? It's time to follow the money.”

Mr Palmer said the continued refusal of the media to properly report on the matter was a threat to Australian democracy and only supported the entrenched two-party system.

“Will the Treasurer make the ATO investigate the Prime Minister for tax avoidance and will the AFP investigate him for money laundering?

“Why have other world leaders resigned immediately when it was revealed they were part of the Panama Papers scandal if there is nothing to hide?

“The Australian media is covering up a serious problem to protect Turnbull, the Liberals and status quo.”

ENDS",,
2016-05-12T07:08:00+0000,807722379247301_1179991928687009,Congratulations Suellen Wrightson on being announced as the Senate leader for New South Wales.,,Clive Palmer shared Palmer United Party's photo.
2016-05-12T07:06:55+0000,807722379247301_1179991658687036,Congratulations to Catriona Thoolen on being announced as leader of the Senate ticket for Palmer United Party Victoria.,,Clive Palmer shared Palmer United Party's photo.
2016-05-12T02:47:14+0000,807722379247301_1179899355362933,"Here is the latest from the Malcolm Turnbull campaign team, all the way from Panama and the Cayman Islands...",,
2016-05-12T02:36:00+0000,807722379247301_1179896105363258,"Good luck to all the candidates for Palmer United Party. We know we will make an impact at this election.

Vote 1 Palmer United in the Senate & keep those major parties honest.",,Clive Palmer shared Palmer United Party's photo.
2016-05-12T02:25:45+0000,807722379247301_1179892685363600,"News Australia Holdings, the company that owns the Australian, didn’t pay any tax in the 2013/14 financial year despite raking in around $2.8 billion in revenue

Read more at http://junkee.com/the-australian-tried-to-go-after-duncan-from-qanda-and-its-backfiring-spectacularly/77963#UzavWfeg0yQLr9S9.99",#UzavWfeg0yQLr9S9.99,
2016-05-12T00:42:38+0000,807722379247301_1179851315367737,,,Clive Palmer shared a link.
2016-05-11T23:00:06+0000,807722379247301_1179818332037702,"PANAMA PAPERS SINK TURNBULLS SHIP

Malcolm Turnbull must resign as Prime Minister and follow the example given by other world leaders who have been caught up in the Panama Papers Tax avoidance Scandal Clive Palmer, the leader of the Palmer United Party said in Brisbane today.

How can Turnbull stay in the High office of Prime Minister when it's been revealed that as managing Director of Goldman Sachs he was a director of offshore companies designed to avoid Australian Tax. 

The fact that he did this when he was head of a major merchant bank is disgraceful. 

He was obviously encouraging his clients to shovel money off shore away from Australia and our economy. 

I can now understand why he doesn't want inquiry into the banks.

I will be having further discussions today with Senator Wang to see what we might do to bring the Prime Minister to account. 

Take your pick; illegal campaign funding , tax avoidance, or money laundering the liberal party has got the lot.

57% of the Liberal party donations have not been declared, months after being requested by the Australian Electoral Commission just cloud even further the Leadership of the Prime Minister.

Turnbull's investments are still in the Cayman Islands not Australia. 

Being Prime Minister is not just a social job. Turnbull as a director of a company involved in any activity is required to know he can't escape criminal liability by saying he doesn't know.

ENDS",,
2016-05-11T06:25:57+0000,807722379247301_1179419168744285,Kevin Morgan is an outstanding person who has much respect across Tasmania. He has a wealth of personal experience in business & his entrepreneurial talent is better than most. He is leading our ticket in Tasmania and has shown he can attract a large percentage of voters as he has done in the past for Palmer United. Congratulations & good luck Kevin Morgan,,Clive Palmer shared Palmer United Party's photo.
2016-05-11T05:00:26+0000,807722379247301_1179393672080168,"For those of you who are interested, have a look at the behind the scenes image of the press conference held last week at Parliament house. There is over 45 journalists, cameras and photographers crammed in the senate courtyard.",,Clive Palmer added 4 new photos — with Zhenya Wang and Kevin Morgan.
2016-05-11T02:27:52+0000,807722379247301_1179344615418407,Like & share if you agree!!!,,Clive Palmer shared Palmer United Party's photo.
2016-05-10T23:17:26+0000,807722379247301_1179278588758343,"SkyNews is hosting a people's forum on Friday Night in Western Sydney where Bill Shorten & Tony Turnbull will debate and answer questions from the public. 

Why haven't Palmer United Party and the Greens who are the next two biggest parties been invited?

The two party system in Australia is destroying our democracy and we need to promote ideas instead of limiting competition in politics. 

The Liberal & Labor parties have forgotten Australians and are just interested in trying to keep their jobs to do the work of the power brokers who control the real agenda.

Share and agree.",,
2016-05-10T22:59:09+0000,807722379247301_1179272405425628,"Stop Politicians Entitlements!!!

https://youtu.be/BNdOdfFEsrU",,
2016-05-10T05:09:20+0000,807722379247301_1178776785475190,"We think that Public Service should be about serving the public. We don't agree we should have professional, career politicians, rather people coming from the community that can enter parliament and provide input for the nation.

Palmer United Party will ensure a policy of Zero entitlements for any members of parliament upon leaving office.

Share if you agree

https://youtu.be/BNdOdfFEsrU",,
2016-05-09T04:39:37+0000,807722379247301_1178076235545245,Dumped Liberal MP goes out swinging. Listen to his speech to hear about the Liberal Party branch stacking & only in it for themselves.,,Clive Palmer shared Alice Workman's video.
2016-05-06T20:12:11+0000,807722379247301_1176629589023243,"I spoke to Ewen Jones and advised him of the situation of Queensland Nickel and asked him to support 3000 jobs in Townsville. He told me to get stuffed. Did he actually do anything to try and keep jobs in Townsville?

https://youtu.be/JEW8hRU_w54",,
2016-05-04T23:12:12+0000,807722379247301_1175521225800746,"No politician upon leaving parliament, should receive any entitlement. Nothing. Zero.",,Clive Palmer shared Palmer United Party's post.
2016-05-04T23:08:32+0000,807722379247301_1175520269134175,"This morning I spoke exclusively to Sunrise to discuss the Senate & the future, and reflect on some of the important measures Palmer United Party has made to help millions of Australians in this term of parliament.

https://youtu.be/BGc7HfYwB9k",,
